Order_ID,Order_Date,Product_ID,Customer_ID,Rep_ID,Region,Units_Sold,Unit_Price_NGN,Discount_Pct
ORD01093,2024-08-15,PRD0019,CUS0092,REP008,Port Harcourt,13,820,0.05
ORD01094,2023-02-15,PRD0005,CUS0022,REP008,Port Harcourt,101,1100,0.1
ORD01095,2023-09-07,PRD0024,CUS0053,REP003,Kano,14,180,0.1
ORD01096,2023-02-21,PRD0016,CUS0048,REP003,Kano,38,1850,0.1
ORD01097,2023-04-29,PRD0003,CUS0018,REP001,Kano,9,520,0
ORD01098,2023-09-28,PRD0032,CUS0088,REP003,Kano,60,3800,0.1
ORD01099,2022-03-17,PRD0003,CUS0041,REP001,Abuja,39,520,0.15
ORD01100,2023-07-23,PRD0024,CUS0104,REP005,Ibadan,98,180,0.05
ORD01101,2022-02-10,PRD0014,CUS0050,REP005,Lagos,116,620,0
ORD01102,2024-04-13,PRD0027,CUS0062,REP002,Port Harcourt,98,2200,0.15
ORD01103,2022-10-15,PRD0020,CUS0091,REP001,Abuja,21,1650,0.05
ORD01104,2024-12-11,PRD0005,CUS0012,REP008,Port Harcourt,21,1100,0.15
ORD01105,2023-10-04,PRD0026,CUS0037,REP008,Port Harcourt,33,550,0
ORD01106,2022-08-07,PRD0009,CUS0041,REP001,Abuja,38,420,0.15
ORD01107,2022-04-25,PRD0018,CUS0058,REP007,Kano,20,490,0
ORD01108,2024-05-17,PRD0029,CUS0038,REP007,Kano,118,2600,0.15
ORD01109,2022-10-24,PRD0023,CUS0057,REP008,Port Harcourt,8,220,0.1
ORD01110,2022-03-13,PRD0005,CUS0105,REP010,Lagos,76,1100,0.05
ORD01111,2023-09-26,PRD0024,CUS0087,REP002,Port Harcourt,115,180,0.05
ORD01112,2024-03-06,PRD0007,CUS0040,REP009,Lagos,111,280,0.15
ORD01113,2023-04-28,PRD0026,CUS0027,REP004,Port Harcourt,86,550,0
ORD01114,2024-04-12,PRD0023,CUS0015,REP009,Lagos,68,220,0.05
ORD01115,2024-04-25,PRD0023,CUS0017,REP008,Port Harcourt,95,220,0
ORD01116,2024-11-02,PRD0014,CUS0065,REP009,Lagos,110,620,0.05
ORD01117,2023-11-01,PRD0021,CUS0003,REP007,Kano,88,350,0.1
ORD01118,2023-01-12,PRD0001,CUS0023,REP007,Kano,31,650,0.1
ORD01119,2023-09-18,PRD0004,CUS0017,REP002,Port Harcourt,72,350,0.1
ORD01120,2022-09-24,PRD0022,CUS0069,REP010,Ibadan,46,750,0.05
ORD01121,2024-09-06,PRD0018,CUS0026,REP003,Abuja,111,490,0
ORD01122,2023-08-01,PRD0008,CUS0066,REP001,Abuja,56,780,0.05
ORD01123,2023-04-05,PRD0016,CUS0085,REP005,Lagos,86,1850,0
ORD01124,2022-07-02,PRD0019,CUS0043,REP001,Kano,27,820,0
ORD01125,2024-04-01,PRD0006,CUS0099,REP009,Ibadan,17,950,0
ORD01126,2022-12-15,PRD0019,CUS0004,REP005,Ibadan,61,820,0.15
ORD01127,2024-07-18,PRD0019,CUS0038,REP001,Kano,30,820,0.15
ORD01128,2023-06-30,PRD0003,CUS0062,REP008,Port Harcourt,115,520,0
ORD01129,2023-03-18,PRD0004,CUS0067,REP004,Port Harcourt,107,350,0
ORD01130,2022-02-28,PRD0015,CUS0037,REP006,Port Harcourt,37,1200,0
ORD01131,2024-07-27,PRD0003,CUS0075,REP005,Lagos,47,520,0.1
ORD01132,2024-03-25,PRD0019,CUS0061,REP007,Abuja,100,820,0.05
ORD01133,2023-06-09,PRD0002,CUS0085,REP005,Lagos,48,480,0
ORD01134,2024-08-22,PRD0006,CUS0002,REP002,Port Harcourt,85,950,0.05
ORD01135,2023-09-12,PRD0003,CUS0058,REP007,Kano,120,520,0.05
ORD01136,2022-03-26,PRD0004,CUS0044,REP005,Ibadan,69,350,0
ORD01137,2024-08-16,PRD0019,CUS0051,REP001,Abuja,61,820,0
ORD01138,2023-06-18,PRD0030,CUS0010,REP009,Lagos,69,3500,0.15
ORD01139,2023-07-30,PRD0025,CUS0047,REP008,Port Harcourt,39,420,0.05
ORD01140,2023-06-25,PRD0025,CUS0069,REP009,Ibadan,46,420,0.1
ORD01141,2024-10-03,PRD0016,CUS0106,REP007,Abuja,62,1850,0
ORD01142,2023-01-22,PRD0004,CUS0036,REP001,Abuja,66,350,0
ORD01143,2022-12-01,PRD0032,CUS0018,REP003,Kano,69,3800,0
ORD01144,2024-06-23,PRD0010,CUS0072,REP008,Port Harcourt,114,430,0.1
ORD01145,2022-10-31,PRD0005,CUS0015,REP009,Lagos,42,1100,0
ORD01146,2022-12-11,PRD0025,CUS0094,REP009,Ibadan,80,420,0
ORD01147,2022-01-09,PRD0009,CUS0029,REP010,Ibadan,15,420,0
ORD01148,2024-10-17,PRD0006,CUS0005,REP009,Lagos,93,950,0
ORD01149,2024-03-18,PRD0004,CUS0052,REP002,Port Harcourt,16,350,0.05
ORD01150,2024-09-09,PRD0014,CUS0043,REP007,Kano,6,620,0
ORD01151,2022-03-31,PRD0027,CUS0054,REP009,Ibadan,99,2200,0.15
ORD01152,2022-09-22,PRD0006,CUS0101,REP001,Abuja,108,950,0
ORD01153,2022-05-25,PRD0002,CUS0064,REP010,Ibadan,38,480,0
ORD01154,2023-05-07,PRD0024,CUS0003,REP001,Kano,26,180,0.05
ORD01155,2024-04-04,PRD0006,CUS0017,REP004,Port Harcourt,108,950,0.05
ORD01156,2023-09-28,PRD0017,CUS0059,REP005,Ibadan,112,900,0
ORD01157,2024-11-15,PRD0025,CUS0071,REP003,Abuja,66,420,0
ORD01158,2024-05-16,PRD0015,CUS0055,REP009,Lagos,61,1200,0.1
ORD01159,2024-05-22,PRD0007,CUS0080,REP005,Lagos,65,280,0.1
ORD01160,2023-04-05,PRD0015,CUS0081,REP003,Abuja,73,1200,0
ORD01161,2023-08-19,PRD0025,CUS0013,REP003,Kano,67,420,0
ORD01162,2022-11-01,PRD0023,CUS0046,REP007,Abuja,72,220,0.05
ORD01163,2023-08-29,PRD0002,CUS0089,REP005,Ibadan,11,480,0.05
ORD01164,2022-08-09,PRD0002,CUS0069,REP009,Ibadan,90,480,0.1
ORD01165,2023-06-03,PRD0002,CUS0092,REP006,Port Harcourt,70,480,0
ORD01166,2022-08-22,PRD0023,CUS0028,REP001,Kano,11,220,0
ORD01167,2024-05-02,PRD0019,CUS0092,REP006,Port Harcourt,102,820,0.1
ORD01168,2024-07-10,PRD0029,CUS0054,REP009,Ibadan,117,2600,0.15
ORD01169,2023-01-19,PRD0020,CUS0011,REP001,Abuja,83,1650,0
ORD01170,2022-08-06,PRD0001,CUS0003,REP007,Kano,20,650,0
ORD01171,2022-12-18,PRD0024,CUS0063,REP003,Kano,101,180,0.05
ORD01172,2024-09-23,PRD0022,CUS0062,REP006,Port Harcourt,17,750,0
ORD01173,2022-10-04,PRD0022,CUS0015,REP005,Lagos,95,750,0
ORD01174,2022-02-24,PRD0003,CUS0101,REP003,Abuja,36,520,0.05
ORD01175,2023-01-26,PRD0003,CUS0070,REP009,Lagos,60,520,0
ORD01176,2022-08-27,PRD0029,CUS0071,REP001,Abuja,66,2600,0
ORD01177,2024-07-09,PRD0006,CUS0034,REP005,Ibadan,112,950,0.15
ORD01178,2024-03-13,PRD0003,CUS0005,REP009,Lagos,114,520,0.1
ORD01179,2024-06-03,PRD0014,CUS0093,REP003,Kano,76,620,0
ORD01180,2022-03-17,PRD0011,CUS0078,REP003,Kano,98,380,0.05
ORD01181,2024-09-26,PRD0011,CUS0006,REP007,Abuja,60,380,0.05
ORD01182,2023-10-09,PRD0025,CUS0044,REP005,Ibadan,59,420,0.05
ORD01183,2022-08-28,PRD0007,CUS0103,REP007,Kano,95,280,0.05
ORD01184,2022-02-12,PRD0010,CUS0031,REP003,Abuja,62,430,0
ORD01185,2024-11-05,PRD0007,CUS0106,REP007,Abuja,83,280,0.15
ORD01186,2024-08-17,PRD0028,CUS0061,REP003,Abuja,112,2800,0.1
ORD01187,2024-01-08,PRD0005,CUS0098,REP001,Kano,94,1100,0.1
ORD01188,2022-06-26,PRD0004,CUS0028,REP001,Kano,83,350,0.05
ORD01189,2022-07-26,PRD0005,CUS0048,REP003,Kano,77,1100,0
ORD01190,2022-02-07,PRD0018,CUS0057,REP006,Port Harcourt,28,490,0.15
ORD01191,2024-10-28,PRD0009,CUS0050,REP005,Lagos,85,420,0
ORD01192,2022-09-05,PRD0006,CUS0079,REP005,Ibadan,49,950,0.15
ORD01193,2023-12-29,PRD0025,CUS0040,REP010,Lagos,115,420,0.1
ORD01194,2024-11-21,PRD0019,CUS0019,REP010,Ibadan,62,820,0.15
ORD01195,2024-07-25,PRD0014,CUS0095,REP005,Lagos,115,620,0
ORD01196,2022-03-27,PRD0015,CUS0029,REP005,Ibadan,117,1200,0
ORD01197,2024-01-11,PRD0019,CUS0046,REP007,Abuja,103,820,0.05
ORD01198,2024-10-17,PRD0008,CUS0100,REP005,Lagos,110,780,0
ORD01199,2022-09-09,PRD0021,CUS0066,REP003,Abuja,6,350,0
ORD01200,2024-08-28,PRD0004,CUS0082,REP006,Port Harcourt,40,350,0
ORD01201,2024-04-29,PRD0020,CUS0022,REP004,Port Harcourt,73,1650,0.05
ORD01202,2023-04-13,PRD0026,CUS0066,REP003,Abuja,120,550,0.05
ORD01203,2024-11-23,PRD0003,CUS0072,REP002,Port Harcourt,7,520,0.1
ORD01204,2024-11-25,PRD0007,CUS0050,REP005,Lagos,104,280,0
ORD01205,2024-06-07,PRD0017,CUS0010,REP009,Lagos,88,900,0
ORD01206,2022-04-29,PRD0009,CUS0069,REP009,Ibadan,93,420,0.1
ORD01207,2023-09-16,PRD0023,CUS0002,REP006,Port Harcourt,73,220,0.05
ORD01208,2022-10-28,PRD0005,CUS0103,REP003,Kano,75,1100,0.05
ORD01209,2024-06-24,PRD0025,CUS0032,REP008,Port Harcourt,16,420,0
ORD01210,2023-11-17,PRD0011,CUS0023,REP007,Kano,75,380,0
ORD01211,2023-03-14,PRD0007,CUS0085,REP010,Lagos,49,280,0.15
ORD01212,2022-11-24,PRD0014,CUS0085,REP005,Lagos,36,620,0.15
ORD01213,2023-09-15,PRD0020,CUS0018,REP007,Kano,113,1650,0
ORD01214,2023-06-16,PRD0001,CUS0019,REP009,Ibadan,89,650,0
ORD01215,2024-07-08,PRD0007,CUS0072,REP002,Port Harcourt,36,280,0.15
ORD01216,2024-12-28,PRD0006,CUS0059,REP005,Ibadan,91,950,0.15
ORD01217,2022-10-14,PRD0003,CUS0038,REP007,Kano,72,520,0.05
ORD01218,2023-01-30,PRD0003,CUS0017,REP008,Port Harcourt,60,520,0.15
ORD01219,2024-04-23,PRD0009,CUS0010,REP005,Lagos,22,420,0.05
ORD01220,2023-03-16,PRD0018,CUS0058,REP001,Kano,57,490,0.05
ORD01221,2024-11-28,PRD0010,CUS0093,REP003,Kano,60,430,0.05
ORD01222,2024-09-29,PRD0011,CUS0023,REP001,Kano,68,380,0.1
ORD01223,2024-07-26,PRD0024,CUS0081,REP007,Abuja,21,180,0.1
ORD01224,2023-03-12,PRD0020,CUS0008,REP003,Kano,77,1650,0
ORD01225,2022-09-01,PRD0003,CUS0019,REP009,Ibadan,79,520,0
ORD01226,2022-03-24,PRD0008,CUS0019,REP005,Ibadan,53,780,0
ORD01227,2023-08-26,PRD0003,CUS0023,REP001,Kano,81,520,0.05
ORD01228,2022-04-10,PRD0004,CUS0032,REP006,Port Harcourt,100,350,0.05
ORD01229,2022-01-05,PRD0002,CUS0055,REP010,Lagos,11,480,0.05
ORD01230,2024-09-12,PRD0010,CUS0094,REP009,Ibadan,49,430,0.15
ORD01231,2024-02-12,PRD0003,CUS0098,REP007,Kano,23,520,0.05
ORD01232,2024-08-01,PRD0003,CUS0073,REP007,Kano,99,520,0
ORD01233,2022-07-02,PRD0009,CUS0099,REP010,Ibadan,35,420,0.05
ORD01234,2023-11-26,PRD0020,CUS0074,REP005,Ibadan,88,1650,0
ORD01235,2022-12-06,PRD0022,CUS0100,REP010,Lagos,96,750,0
ORD01236,2022-09-11,PRD0028,CUS0034,REP005,Ibadan,75,2800,0.05
ORD01237,2022-04-19,PRD0020,CUS0034,REP010,Ibadan,70,1650,0
ORD01238,2022-09-04,PRD0006,CUS0004,REP005,Ibadan,32,950,0
ORD01239,2024-06-28,PRD0007,CUS0095,REP010,Lagos,81,280,0
ORD01240,2024-10-03,PRD0004,CUS0065,REP009,Lagos,9,350,0.15
ORD01241,2024-12-17,PRD0002,CUS0042,REP008,Port Harcourt,18,480,0.05
ORD01242,2022-12-11,PRD0006,CUS0027,REP004,Port Harcourt,17,950,0
ORD01243,2023-09-21,PRD0002,CUS0028,REP007,Kano,47,480,0
ORD01244,2022-02-25,PRD0002,CUS0060,REP009,Lagos,24,480,0.05
ORD01245,2023-10-26,PRD0002,CUS0017,REP008,Port Harcourt,36,480,0.15
ORD01246,2023-04-30,PRD0008,CUS0083,REP007,Kano,20,780,0
ORD01247,2022-05-05,PRD0009,CUS0087,REP008,Port Harcourt,67,420,0
ORD01248,2024-04-14,PRD0012,CUS0041,REP001,Abuja,81,580,0.1
ORD01249,2022-07-27,PRD0021,CUS0101,REP007,Abuja,44,350,0.05
ORD01250,2024-04-13,PRD0011,CUS0103,REP001,Kano,106,380,0
ORD01251,2024-02-04,PRD0011,CUS0039,REP005,Ibadan,60,380,0.05
ORD01252,2024-07-14,PRD0029,CUS0070,REP005,Lagos,85,2600,0
ORD01253,2022-12-09,PRD0006,CUS0075,REP005,Lagos,38,950,0.15
ORD01254,2024-02-18,PRD0023,CUS0092,REP004,Port Harcourt,42,220,0
ORD01255,2022-11-27,PRD0007,CUS0014,REP010,Ibadan,56,280,0.1
ORD01256,2022-09-09,PRD0032,CUS0086,REP007,Abuja,118,3800,0.05
ORD01257,2023-03-08,PRD0025,CUS0054,REP010,Ibadan,49,420,0.1
ORD01258,2023-06-20,PRD0017,CUS0038,REP003,Kano,47,900,0
ORD01259,2023-03-08,PRD0001,CUS0053,REP007,Kano,94,650,0
ORD01260,2022-01-05,PRD0025,CUS0004,REP009,Ibadan,92,420,0
ORD01261,2024-04-26,PRD0021,CUS0079,REP010,Ibadan,74,350,0
ORD01262,2022-06-08,PRD0018,CUS0074,REP005,Ibadan,51,490,0.15
ORD01263,2024-02-10,PRD0004,CUS0064,REP009,Ibadan,104,350,0.15
ORD01264,2022-01-18,PRD0026,CUS0055,REP009,Lagos,62,550,0
ORD01265,2023-03-30,PRD0026,CUS0105,REP009,Lagos,51,550,0
ORD01266,2022-07-04,PRD0022,CUS0049,REP010,Ibadan,34,750,0
ORD01267,2024-10-08,PRD0010,CUS0042,REP002,Port Harcourt,96,430,0.1
ORD01268,2023-03-05,PRD0008,CUS0100,REP005,Lagos,117,780,0
ORD01269,2024-10-21,PRD0004,CUS0088,REP001,Kano,100,350,0.05
ORD01270,2022-12-26,PRD0020,CUS0020,REP010,Lagos,22,1650,0
ORD01271,2023-04-12,PRD0004,CUS0044,REP010,Ibadan,92,350,0
ORD01272,2024-12-27,PRD0025,CUS0089,REP009,Ibadan,6,420,0.05
ORD01273,2022-04-17,PRD0006,CUS0067,REP008,Port Harcourt,93,950,0.05
ORD01274,2024-08-13,PRD0020,CUS0083,REP003,Kano,119,1650,0.1
ORD01275,2023-04-05,PRD0011,CUS0065,REP009,Lagos,46,380,0
ORD01276,2024-03-13,PRD0025,CUS0011,REP003,Abuja,109,420,0
ORD01277,2023-04-08,PRD0004,CUS0038,REP001,Kano,48,350,0
ORD01278,2022-05-09,PRD0009,CUS0075,REP005,Lagos,9,420,0.05
ORD01279,2023-11-16,PRD0010,CUS0017,REP004,Port Harcourt,49,430,0.15
ORD01280,2022-04-22,PRD0021,CUS0012,REP004,Port Harcourt,85,350,0.05
ORD01281,2022-07-15,PRD0002,CUS0018,REP007,Kano,13,480,0
ORD01282,2024-02-12,PRD0002,CUS0022,REP002,Port Harcourt,108,480,0.05
ORD01283,2022-04-23,PRD0003,CUS0012,REP008,Port Harcourt,13,520,0.05
ORD01284,2022-04-17,PRD0002,CUS0062,REP008,Port Harcourt,102,480,0.05
ORD01285,2023-04-23,PRD0001,CUS0099,REP010,Ibadan,55,650,0.05
ORD01286,2024-05-26,PRD0007,CUS0019,REP010,Ibadan,92,280,0.15
ORD01287,2022-02-23,PRD0013,CUS0053,REP007,Kano,19,560,0
ORD01288,2022-01-26,PRD0014,CUS0014,REP010,Ibadan,113,620,0
ORD01289,2022-09-16,PRD0009,CUS0059,REP009,Ibadan,98,420,0.05
ORD01290,2024-06-29,PRD0022,CUS0021,REP001,Abuja,13,750,0
ORD01291,2023-10-01,PRD0028,CUS0084,REP009,Ibadan,102,2800,0
ORD01292,2023-09-30,PRD0003,CUS0024,REP010,Ibadan,45,520,0.05
ORD01293,2023-12-04,PRD0011,CUS0002,REP006,Port Harcourt,90,380,0.1
ORD01294,2022-10-24,PRD0022,CUS0080,REP005,Lagos,77,750,0.15
ORD01295,2022-04-22,PRD0030,CUS0033,REP003,Kano,87,3500,0
ORD01296,2022-05-21,PRD0018,CUS0077,REP004,Port Harcourt,65,490,0.05
ORD01297,2023-11-10,PRD0015,CUS0054,REP010,Ibadan,59,1200,0
ORD01298,2022-11-29,PRD0010,CUS0010,REP009,Lagos,6,430,0.1
ORD01299,2023-04-02,PRD0005,CUS0096,REP003,Abuja,67,1100,0.1
ORD01300,2023-11-10,PRD0004,CUS0063,REP001,Kano,6,350,0
ORD01301,2022-01-21,PRD0012,CUS0005,REP009,Lagos,24,580,0
ORD01302,2024-06-20,PRD0026,CUS0091,REP007,Abuja,52,550,0
ORD01303,2022-03-02,PRD0004,CUS0046,REP001,Abuja,119,350,0
ORD01304,2022-12-23,PRD0004,CUS0027,REP004,Port Harcourt,28,350,0.15
ORD01305,2023-06-21,PRD0003,CUS0105,REP005,Lagos,89,520,0.15
ORD01306,2022-08-16,PRD0010,CUS0047,REP004,Port Harcourt,53,430,0.15
ORD01307,2024-02-02,PRD0025,CUS0096,REP007,Abuja,118,420,0.1
ORD01308,2022-05-14,PRD0022,CUS0020,REP005,Lagos,30,750,0.05
ORD01309,2024-02-14,PRD0009,CUS0097,REP006,Port Harcourt,87,420,0
ORD01310,2022-04-05,PRD0024,CUS0034,REP010,Ibadan,43,180,0.15
ORD01311,2022-11-01,PRD0015,CUS0007,REP004,Port Harcourt,41,1200,0.15
ORD01312,2022-09-16,PRD0005,CUS0079,REP010,Ibadan,16,1100,0.15
ORD01313,2024-08-21,PRD0011,CUS0029,REP005,Ibadan,102,380,0.1
ORD01314,2024-11-08,PRD0010,CUS0082,REP008,Port Harcourt,47,430,0.1
ORD01315,2024-02-05,PRD0019,CUS0079,REP010,Ibadan,69,820,0.05
ORD01316,2023-07-04,PRD0026,CUS0104,REP009,Ibadan,80,550,0.1
ORD01317,2022-03-16,PRD0010,CUS0031,REP001,Abuja,36,430,0.05
ORD01318,2023-03-24,PRD0013,CUS0062,REP008,Port Harcourt,113,560,0
ORD01319,2023-06-06,PRD0020,CUS0024,REP005,Ibadan,43,1650,0.05
ORD01320,2024-11-28,PRD0001,CUS0092,REP004,Port Harcourt,71,650,0.05
ORD01321,2023-11-20,PRD0009,CUS0073,REP003,Kano,53,420,0.15
ORD01322,2024-10-15,PRD0001,CUS0062,REP006,Port Harcourt,62,650,0
ORD01323,2023-06-28,PRD0006,CUS0015,REP009,Lagos,70,950,0.05
ORD01324,2022-06-10,PRD0003,CUS0017,REP004,Port Harcourt,52,520,0
ORD01325,2023-02-15,PRD0006,CUS0052,REP004,Port Harcourt,101,950,0.15
ORD01326,2023-07-17,PRD0032,CUS0096,REP007,Abuja,115,3800,0.15
ORD01327,2023-06-19,PRD0023,CUS0045,REP009,Lagos,106,220,0.05
ORD01328,2024-04-10,PRD0010,CUS0004,REP010,Ibadan,71,430,0.15
ORD01329,2022-11-02,PRD0019,CUS0038,REP001,Kano,32,820,0.05
ORD01330,2023-04-24,PRD0020,CUS0089,REP010,Ibadan,98,1650,0.15
ORD01331,2024-08-02,PRD0023,CUS0052,REP002,Port Harcourt,60,220,0.15
ORD01332,2024-05-05,PRD0024,CUS0071,REP003,Abuja,9,180,0
ORD01333,2022-10-12,PRD0027,CUS0049,REP005,Ibadan,7,2200,0.05
ORD01334,2023-12-28,PRD0009,CUS0067,REP004,Port Harcourt,102,420,0.05
ORD01335,2023-09-06,PRD0021,CUS0092,REP002,Port Harcourt,23,350,0
ORD01336,2023-11-08,PRD0026,CUS0099,REP010,Ibadan,79,550,0.15
ORD01337,2024-03-11,PRD0002,CUS0063,REP001,Kano,55,480,0
ORD01338,2024-08-30,PRD0029,CUS0090,REP009,Lagos,87,2600,0
ORD01339,2022-07-10,PRD0012,CUS0106,REP001,Abuja,10,580,0.15
ORD01340,2024-09-27,PRD0002,CUS0030,REP005,Lagos,55,480,0
ORD01341,2023-02-26,PRD0011,CUS0106,REP003,Abuja,64,380,0
ORD01342,2024-01-25,PRD0007,CUS0029,REP005,Ibadan,58,280,0.05
ORD01343,2022-11-18,PRD0009,CUS0085,REP005,Lagos,101,420,0
ORD01344,2024-03-07,PRD0007,CUS0031,REP001,Abuja,110,280,0.1
ORD01345,2024-08-30,PRD0026,CUS0091,REP007,Abuja,81,550,0
ORD01346,2024-10-26,PRD0001,CUS0033,REP003,Kano,24,650,0.05
ORD01347,2022-05-12,PRD0011,CUS0038,REP007,Kano,78,380,0.05
ORD01348,2024-07-31,PRD0020,CUS0008,REP007,Kano,42,1650,0.1
ORD01349,2024-07-23,PRD0015,CUS0062,REP006,Port Harcourt,109,1200,0.15
ORD01350,2022-12-25,PRD0025,CUS0028,REP001,Kano,99,420,0.05
ORD01351,2024-07-26,PRD0018,CUS0028,REP007,Kano,18,490,0.05
ORD01352,2022-03-31,PRD0025,CUS0041,REP001,Abuja,74,420,0
ORD01353,2022-05-17,PRD0032,CUS0066,REP003,Abuja,76,3800,0
ORD01354,2024-01-26,PRD0021,CUS0080,REP005,Lagos,47,350,0.05
ORD01355,2024-07-12,PRD0011,CUS0031,REP003,Abuja,65,380,0
ORD01356,2022-05-30,PRD0020,CUS0053,REP003,Kano,115,1650,0
ORD01357,2024-03-23,PRD0003,CUS0040,REP005,Lagos,23,520,0
ORD01358,2024-08-08,PRD0002,CUS0013,REP003,Kano,90,480,0
ORD01359,2024-06-15,PRD0023,CUS0041,REP003,Abuja,27,220,0.15
ORD01360,2022-02-06,PRD0006,CUS0029,REP005,Ibadan,74,950,0.1
ORD01361,2024-03-11,PRD0021,CUS0106,REP001,Abuja,92,350,0
ORD01362,2022-11-11,PRD0005,CUS0028,REP003,Kano,10,1100,0.1
ORD01363,2024-12-26,PRD0023,CUS0006,REP003,Abuja,109,220,0.05
ORD01364,2022-07-30,PRD0009,CUS0048,REP007,Kano,82,420,0
ORD01365,2022-04-10,PRD0008,CUS0038,REP001,Kano,36,780,0
ORD01366,2022-07-07,PRD0031,CUS0005,REP009,Lagos,49,4200,0.15
ORD01367,2023-01-29,PRD0022,CUS0015,REP005,Lagos,112,750,0.1
ORD01368,2022-12-10,PRD0011,CUS0066,REP001,Abuja,110,380,0
ORD01369,2023-10-23,PRD0015,CUS0034,REP010,Ibadan,75,1200,0.05
ORD01370,2024-05-26,PRD0003,CUS0030,REP005,Lagos,47,520,0
ORD01371,2022-01-31,PRD0001,CUS0053,REP007,Kano,33,650,0.05
ORD01372,2023-03-27,PRD0016,CUS0040,REP010,Lagos,53,1850,0
ORD01373,2022-05-18,PRD0021,CUS0046,REP003,Abuja,69,350,0
ORD01374,2022-12-18,PRD0007,CUS0097,REP002,Port Harcourt,86,280,0.1
ORD01375,2024-03-06,PRD0016,CUS0026,REP003,Abuja,119,1850,0.1
ORD01376,2023-10-14,PRD0001,CUS0053,REP001,Kano,80,650,0.05
ORD01377,2024-02-23,PRD0011,CUS0039,REP010,Ibadan,96,380,0
ORD01378,2023-04-22,PRD0007,CUS0015,REP010,Lagos,100,280,0.05
ORD01379,2023-05-14,PRD0003,CUS0009,REP005,Ibadan,69,520,0
ORD01380,2023-02-18,PRD0016,CUS0031,REP003,Abuja,36,1850,0.1
ORD01381,2024-06-27,PRD0007,CUS0042,REP004,Port Harcourt,106,280,0.15
ORD01382,2022-03-23,PRD0022,CUS0104,REP009,Ibadan,102,750,0
ORD01383,2023-04-15,PRD0005,CUS0037,REP006,Port Harcourt,12,1100,0.1
ORD01384,2023-05-24,PRD0011,CUS0061,REP007,Abuja,29,380,0.05
ORD01385,2022-01-13,PRD0028,CUS0015,REP009,Lagos,12,2800,0.1
ORD01386,2022-10-17,PRD0004,CUS0011,REP001,Abuja,76,350,0.15
ORD01387,2023-02-23,PRD0009,CUS0011,REP007,Abuja,65,420,0
ORD01388,2022-12-03,PRD0004,CUS0066,REP001,Abuja,37,350,0
ORD01389,2023-08-08,PRD0005,CUS0104,REP009,Ibadan,116,1100,0.15
ORD01390,2024-09-12,PRD0008,CUS0060,REP009,Lagos,66,780,0.05
ORD01391,2024-05-15,PRD0021,CUS0069,REP010,Ibadan,110,350,0.15
ORD01392,2024-09-14,PRD0024,CUS0065,REP009,Lagos,103,180,0
ORD01393,2022-11-09,PRD0006,CUS0029,REP010,Ibadan,65,950,0
ORD01394,2024-07-17,PRD0014,CUS0087,REP008,Port Harcourt,15,620,0
ORD01395,2022-10-07,PRD0026,CUS0023,REP001,Kano,6,550,0
ORD01396,2024-10-22,PRD0026,CUS0062,REP008,Port Harcourt,56,550,0.1
ORD01397,2024-02-04,PRD0016,CUS0048,REP003,Kano,81,1850,0
ORD01398,2024-04-17,PRD0026,CUS0060,REP005,Lagos,26,550,0
ORD01399,2024-06-12,PRD0019,CUS0082,REP006,Port Harcourt,87,820,0.1
ORD01400,2024-01-25,PRD0026,CUS0060,REP010,Lagos,100,550,0
ORD01401,2023-05-12,PRD0016,CUS0058,REP001,Kano,92,1850,0
ORD01402,2022-10-30,PRD0006,CUS0022,REP008,Port Harcourt,83,950,0.05
ORD01403,2022-11-27,PRD0016,CUS0015,REP005,Lagos,55,1850,0.05
ORD01404,2022-06-14,PRD0004,CUS0069,REP005,Ibadan,60,350,0
ORD01405,2023-09-11,PRD0013,CUS0064,REP010,Ibadan,99,560,0.05
ORD01406,2022-07-02,PRD0021,CUS0090,REP010,Lagos,50,350,0.15
ORD01407,2022-10-20,PRD0018,CUS0062,REP004,Port Harcourt,6,490,0
ORD01408,2024-10-04,PRD0021,CUS0015,REP005,Lagos,59,350,0.05
ORD01409,2024-05-03,PRD0004,CUS0027,REP008,Port Harcourt,29,350,0.1
ORD01410,2022-10-03,PRD0011,CUS0026,REP003,Abuja,20,380,0.05
ORD01411,2023-03-12,PRD0020,CUS0006,REP001,Abuja,109,1650,0.15
ORD01412,2023-01-28,PRD0015,CUS0072,REP008,Port Harcourt,85,1200,0
ORD01413,2022-12-07,PRD0008,CUS0015,REP009,Lagos,41,780,0
ORD01414,2023-12-02,PRD0010,CUS0035,REP010,Lagos,92,430,0.15
ORD01415,2022-07-26,PRD0020,CUS0040,REP005,Lagos,6,1650,0.1
ORD01416,2022-03-27,PRD0022,CUS0080,REP005,Lagos,54,750,0.05
ORD01417,2024-12-01,PRD0020,CUS0077,REP008,Port Harcourt,83,1650,0.05
ORD01418,2023-11-21,PRD0022,CUS0052,REP006,Port Harcourt,52,750,0.1
ORD01419,2024-03-27,PRD0030,CUS0008,REP007,Kano,117,3500,0
ORD01420,2022-07-25,PRD0019,CUS0060,REP009,Lagos,119,820,0
ORD01421,2022-02-22,PRD0006,CUS0084,REP005,Ibadan,95,950,0.15
ORD01422,2023-05-25,PRD0018,CUS0097,REP008,Port Harcourt,117,490,0.05
ORD01423,2024-11-20,PRD0001,CUS0033,REP007,Kano,87,650,0.15
